ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,SOURCECOMMENT
PRY,Paraguay,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Trabajadores de la salud, adolescentes con conductas de riesgo, homosexuales o bisexuales con más de una pareja, adictos a drogas endovenosas, heterosexuales con más de una pareja o antecedentes de enfermedades de transmisión sexual, convivientes y contactos sexuales con portadores del virus de hepatitis b o personas con infección aguda, hemodializados y pacientes con insuficiencia renal, personal y pacientes de instituciones con discapacitados mentales, pacientes que deben recibir transfusiones frecuentes, pacientes HIV, hepatopatías crónicas de otra etiología diferente de hepatits b, pacientes en lista para transplante de órganos, prisioneros o personal de cárceles, viajeros a países de alta endemicidad y pacientes que reciben factores de coagulación en forma periódica."
PRY,Paraguay,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,"Trabajadores de la salud, adolescentes con conductas de riesgo, homosexuales o bisexuales con más de una pareja, adictos a drogas endovenosas, heterosexuales con más de una pareja o antecedentes de enfermedades de transmisión sexual, convivientes y contactos sexuales con portadores del virus de hepatitis b o personas con infección aguda, hemodializados y pacientes con insuficiencia renal, personal y pacientes de instituciones con discapacitados mentales, pacientes que deben recibir transfusiones frecuentes, pacientes HIV, hepatopatías crónicas de otra etiología diferente de hepatits b, pacientes en lista para transplante de órganos, prisioneros o personal de cárceles, viajeros a países de alta endemicidad y pacientes que reciben factores de coagulación en forma periódica."
PRY,Paraguay,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M1,"Trabajadores de la salud, adolescentes con conductas de riesgo, homosexuales o bisexuales con más de una pareja, adictos a drogas endovenosas, heterosexuales con más de una pareja o antecedentes de enfermedades de transmisión sexual, convivientes y contactos sexuales con portadores del virus de hepatitis b o personas con infección aguda, hemodializados y pacientes con insuficiencia renal, personal y pacientes de instituciones con discapacitados mentales, pacientes que deben recibir transfusiones frecuentes, pacientes HIV, hepatopatías crónicas de otra etiología diferente de hepatits b, pacientes en lista para transplante de órganos, prisioneros o personal de cárceles, viajeros a países de alta endemicidad y pacientes que reciben factores de coagulación en forma periódica."
PRY,Paraguay,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+M6,"Trabajadores de la salud, adolescentes con conductas de riesgo, homosexuales o bisexuales con más de una pareja, adictos a drogas endovenosas, heterosexuales con más de una pareja o antecedentes de enfermedades de transmisión sexual, convivientes y contactos sexuales con portadores del virus de hepatitis b o personas con infección aguda, hemodializados y pacientes con insuficiencia renal, personal y pacientes de instituciones con discapacitados mentales, pacientes que deben recibir transfusiones frecuentes, pacientes HIV, hepatopatías crónicas de otra etiología diferente de hepatits b, pacientes en lista para transplante de órganos, prisioneros o personal de cárceles, viajeros a países de alta endemicidad y pacientes que reciben factores de coagulación en forma periódica."
PRY,Paraguay,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"a) niños menores de 5 años que requieran realizarse una esplenoctomía programada con esquema primario completo y dosis de refuerzo, podrán beneficiarse con una dosis adicional de vacuna conjugada contra Hib administrada 7-10 días antes del procedimiento, b) infección por VIH, c) deficít de inmunoglobulina subclase 2 (IgG2), d) oncológicos, e) trasplantados con precursores hematopoyéticos y f) trasplante de órgano sólido g) niños entre 12 - 59 meses con afección subyacente que no fueron inmunizados o sólo hayan recibido una única dosis antes de los 12 meses de edad, deben recibir dos dosis de vacuna anti - haemophilus influenzae b (con intervalos de 2 meses entre dosis) y en caso de haber recibido dos dosis antes de los 12 meses de vida se recomienda administrar una dosis adicional."
PRY,Paraguay,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2,"a) niños menores de 5 años que requieran realizarse una esplenoctomía programada con esquema primario completo y dosis de refuerzo, podrán beneficiarse con una dosis adicional de vacuna conjugada contra Hib administrada 7-10 días antes del procedimiento, b) infección por VIH, c) deficít de inmunoglobulina subclase 2 (IgG2), d) oncológicos, e) trasplantados con precursores hematopoyéticos y f) trasplante de órgano sólido g) niños entre 12 - 59 meses con afección subyacente que no fueron inmunizados o sólo hayan recibido una única dosis antes de los 12 meses de edad, deben recibir dos dosis de vacuna anti - haemophilus influenzae b (con intervalos de 2 meses entre dosis) y en caso de haber recibido dos dosis antes de los 12 meses de vida se recomienda administrar una dosis adicional."
PRY,Paraguay,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9-Y14,Niñas de 9 a 14 años de edad.
PRY,Paraguay,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,Niñas de 9 a 14 años de edad.
PRY,Paraguay,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons >=60 years
PRY,Paraguay,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Adicionalmente se administra a grupos de alto riesgo, pacientes con inmunocompromiso. Las personas inmunodeprimidas, por las mismas características de la inmunodefensa, no deben recibir vacunas compuestos por agentes vivos atenuados. De tal manera a que una de las indicaciones es recibir vacunas inactivadas como es el caso de la vacuna frente al Polio Virus Antipoliomielitica Inactivada (IPV). Indicada además en Pacientes que padecen alguna inmunodeficiencia primaria o secundaria, al igual que sus contactos cercanos, por el riesgo de parálisis asociada a la vacuna OPV. Mayores de 18 años que requieren completar esquemas o reforzarlos ante situaciones de riesgo (viajeros, epidemias)."
PRY,Paraguay,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,"Adicionalmente se administra a grupos de alto riesgo, pacientes con inmunocompromiso. Las personas inmunodeprimidas, por las mismas características de la inmunodefensa, no deben recibir vacunas compuestos por agentes vivos atenuados. De tal manera a que una de las indicaciones es recibir vacunas inactivadas como es el caso de la vacuna frente al Polio Virus Antipoliomielitica Inactivada (IPV). Indicada además en Pacientes que padecen alguna inmunodeficiencia primaria o secundaria, al igual que sus contactos cercanos, por el riesgo de parálisis asociada a la vacuna OPV. Mayores de 18 años que requieren completar esquemas o reforzarlos ante situaciones de riesgo (viajeros, epidemias)."
PRY,Paraguay,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+Y5,"En situaciones y poblaciones especiales. a) Personas de 2 a 55 años con asplenia anatómica o funcional, o déficit de factores terminales del complemento, deben recibir 1 dosis y un refuerzo cada 5 años. b) Personal de salud o trabajadores de laboratorio de microbiología que manipulan o procesan cultivos bacteriológicos con potencial exposición a Neisseria meningitidis: una sola dosis con revacunación cada 5 años mientras se mantenga la exposición. c) Niños con infección por VIH."
PRY,Paraguay,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"En situaciones y poblaciones especiales. a) Personas de 2 a 55 años con asplenia anatómica o funcional, o déficit de factores terminales del complemento, deben recibir 1 dosis y un refuerzo cada 5 años. b) Personal de salud o trabajadores de laboratorio de microbiología que manipulan o procesan cultivos bacteriológicos con potencial exposición a Neisseria meningitidis: una sola dosis con revacunación cada 5 años mientras se mantenga la exposición. c) Niños con infección por VIH."
PRY,Paraguay,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,"Para la inmunización activa contra el sarampión y rubéola en bebés, niños, adolescentes y adultos jóvenes en riesgo. A partir de los 11 años de edad podrá ser administrada la vacuna triple viral en aquellas personas que no cuenten con antecedente de vacunación previa con 2 dosis de SPR, debido a que la vacuna Triple viral forma parte del esquema de vacunación nacional en edades de 12 y 18 meses."
PRY,Paraguay,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Para la inmunización activa contra el sarampión y rubéola en bebés, niños, adolescentes y adultos jóvenes en riesgo. A partir de los 11 años de edad podrá ser administrada la vacuna triple viral en aquellas personas que no cuenten con antecedente de vacunación previa con 2 dosis de SPR, debido a que la vacuna Triple viral forma parte del esquema de vacunación nacional en edades de 12 y 18 meses."
PRY,Paraguay,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y60,"La vacuna neumococica polisacarida 23 valente se administra a toda persona de igual o mayor edad a 60 años, adicionalmente a personas de alto riesgo de padecer enfermedad invasiva por Streptococcus pneumoniae. La vacuna 23 valente está indicada para los niños a partir de los dos años de edad y en adultos que integran los grupos de alto riesgo de padecer enfermedad invasiva por Streptococcus pneumoniae, dictados a continuación: anemia drepanocítica, cardiopatia congénita, enfermedades pulmonares crónicas, diabetes mellitus, hepatopatía crónica, fistula de LCR, asplenia funcional o anatómica, implante coclear, 60 años o mayor, infección por VIH, leucemias, neoplasias, falla renal crónica, sindrome nefrótico, tabaquismo."
PRY,Paraguay,AMRO,2023.0,RABIES,Rabies vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+Y1,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023.0,RABIES,Rabies vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+D7,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023.0,RABIES,Rabies vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+D7,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023.0,RABIES,Rabies vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023.0,RABIES,Rabies vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+Y1,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,CATCHUP_A,Catch-up adults,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,CATCHUP_A,Catch-up adults,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,CATCHUP_A,Catch-up adults,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,CATCHUP_A,Catch-up adults,NATIONAL,1st contact,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,CATCHUP_A,Catch-up adults,NATIONAL,+M1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,CATCHUP_C,Catch-up children,NATIONAL,+M1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,CATCHUP_C,Catch-up children,NATIONAL,>=Y7,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,CATCHUP_C,Catch-up children,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,CATCHUP_C,Catch-up children,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,CATCHUP_C,Catch-up children,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Adicionalmente al Personal de salud dosis única, Embarazadas a partir de las 20 semanas de gestación en cada embarazo, Puérperas que no lo han recibido durante su embarazo con hijos menores de 6 meses."
PRY,Paraguay,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y2-Y59,"Dentro del calendario regular a los 1 años de edad, adicionalmente también podrá administrarse a la población de 2 a 59 años que aún no hayan recibido la vacuna y se desplacen a paises endémicos."
PRY,Paraguay,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Y2-Y59,"Dentro del calendario regular a los 1 años de edad, adicionalmente también podrá administrarse a la población de 2 a 59 años que aún no hayan recibido la vacuna y se desplacen a paises endémicos."
PSE,"occupied Palestinian territory, including east Jerusalem",EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
PYF,French Polynesia,WPRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,Healthcare workers
PYF,French Polynesia,WPRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1,Healthcare workers
PYF,French Polynesia,WPRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,Healthcare workers
PYF,French Polynesia,WPRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Preterm or risk of invasive pneumococcal infection (chronic disease)
PYF,French Polynesia,WPRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2,Prime boost scheme: 1st dose with PCV13 and 2nd dose with PPV
QAT,Qatar,EMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,Two doses 6 months apart are recommended for those with frequent travel to high risk countries
QAT,Qatar,EMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M6,Two doses 6 months apart are recommended for those with frequent travel to high risk countries
QAT,Qatar,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,"3 doses are recommended at 0, 2, 6 months apart especially for those with high risk of exposure like the health care workers and laboratory personal"
QAT,Qatar,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M2,"3 doses are recommended at 0, 2, 6 months apart especially for those with high risk of exposure like the health care workers and laboratory personal"
QAT,Qatar,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,"3 doses are recommended at 0, 2, 6 months apart especially for those with high risk of exposure like the health care workers and laboratory personal"
QAT,Qatar,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"3 doses are recommended at 0, 2, 6 months apart especially for those with high risk of exposure like the health care workers and laboratory personal"
QAT,Qatar,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2,"3 doses are recommended at 0, 2, 6 months apart especially for those with high risk of exposure like the health care workers and laboratory personal"
QAT,Qatar,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,"3 doses are recommended at 0, 2, 6 months apart especially for those with high risk of exposure like the health care workers and laboratory personal"
QAT,Qatar,EMRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y14,"Males and females aged 11-26 years: 9-14 years x2 doses of 0.5ml at 0, 6 months; 15 years and above x3 doses of 0.5ml at 0, 1 and 6 months"
QAT,Qatar,EMRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,"Males and females aged 11-26 years: 9-14 years x2 doses of 0.5ml at 0, 6 months; 15 years and above x3 doses of 0.5ml at 0, 1 and 6 months"
QAT,Qatar,EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons >65 years
QAT,Qatar,EMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y2,travellers and high risk
QAT,Qatar,EMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,>=Y2,travellers and high risk
QAT,Qatar,EMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y2,high risk groups
ROU,Romania,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y11-Y18,11-18 y girls on request
ROU,Romania,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons >65 years old
RUS,Russian Federation,EURO,2023.0,ANTHRAX,Anthrax vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,1st contact,"Специфическая профилактика сибирской язвы  проводится  с 14-летнего возраста. Вакцинацию проводят в плановом порядке и по эпидемическим показаниям .Плановым прививкам подлежат: лица, работающие с живыми культурами возбудителя сибирской язвы, с зараженными лабораторными животными или производящие исследования материалов, зараженных возбудителем сибирской язвы;      лица, производящие убой скота, занятые заготовкой, сбором, хранением, транспортировкой, переработкой и реализацией сырья животного происхождения;      лица, выполняющие следующие работы на энзоотичных по сибирской язве территориях:      обслуживание общественного скота;      сельскохозяйственные, агро- и гидромелиоративные, строительные и другие работы, связанные с выемкой и перемещением грунта;      заготовительные, промысловые, геологические, изыскательные, экспедиционные."
RUS,Russian Federation,EURO,2023.0,ANTHRAX,Anthrax vaccine,2.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+М1,"Специфическая профилактика сибирской язвы  проводится  с 14-летнего возраста. Вакцинацию проводят в плановом порядке и по эпидемическим показаниям .Плановым прививкам подлежат: лица, работающие с живыми культурами возбудителя сибирской язвы, с зараженными лабораторными животными или производящие исследования материалов, зараженных возбудителем сибирской язвы;      лица, производящие убой скота, занятые заготовкой, сбором, хранением, транспортировкой, переработкой и реализацией сырья животного происхождения;      лица, выполняющие следующие работы на энзоотичных по сибирской язве территориях:      обслуживание общественного скота;      сельскохозяйственные, агро- и гидромелиоративные, строительные и другие работы, связанные с выемкой и перемещением грунта;      заготовительные, промысловые, геологические, изыскательные, экспедиционные."
RUS,Russian Federation,EURO,2023.0,ANTHRAX,Anthrax vaccine,3.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+Y1-Y2,"Специфическая профилактика сибирской язвы  проводится  с 14-летнего возраста. Вакцинацию проводят в плановом порядке и по эпидемическим показаниям .Плановым прививкам подлежат: лица, работающие с живыми культурами возбудителя сибирской язвы, с зараженными лабораторными животными или производящие исследования материалов, зараженных возбудителем сибирской язвы;      лица, производящие убой скота, занятые заготовкой, сбором, хранением, транспортировкой, переработкой и реализацией сырья животного происхождения;      лица, выполняющие следующие работы на энзоотичных по сибирской язве территориях:      обслуживание общественного скота;      сельскохозяйственные, агро- и гидромелиоративные, строительные и другие работы, связанные с выемкой и перемещением грунта;      заготовительные, промысловые, геологические, изыскательные, экспедиционные."
RUS,Russian Federation,EURO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,M3,"Прививки «АДС»-анатоксином проводят в случае, если ребенок имеет противопоказания к применению вакцины АКДС, содержащей коклюшный компонент."
RUS,Russian Federation,EURO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M4.5,"Прививки «АДС»-анатоксином проводят в случае, если ребенок имеет противопоказания к применению вакцины АКДС, содержащей коклюшный компонент."
RUS,Russian Federation,EURO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,"Прививки «АДС»-анатоксином проводят в случае, если ребенок имеет противопоказания к применению вакцины АКДС, содержащей коклюшный компонент."
RUS,Russian Federation,EURO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",4.0,RISKGROUPS,Risk group(s),NATIONAL,M18,"Прививки «АДС»-анатоксином проводят в случае, если ребенок имеет противопоказания к применению вакцины АКДС, содержащей коклюшный компонент."
RUS,Russian Federation,EURO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,RISKGROUPS,Risk group(s),NATIONAL,Y6,"Прививки «АДС»-анатоксином проводят в случае, если ребенок имеет противопоказания к применению вакцины АКДС, содержащей коклюшный компонент."
